id,receivetime,sip,sport,dip,dport,category,severity
2300972,2021-09-08 17:18:38,20.101.150.17,1113,196.187.12.203,8081,Java反序列漏洞,高
2300973,2021-09-08 17:18:38,20.101.150.17,1113,196.187.12.203,8081,应用漏洞攻击,高
2300974,2021-09-08 17:18:38,20.101.150.17,1107,196.187.12.203,8080,应用漏洞攻击,高
2300975,2021-09-08 17:18:38,20.101.150.17,1107,196.187.12.203,8080,Java反序列漏洞,高
2300976,2021-09-08 17:18:38,20.101.150.17,1107,196.187.12.203,8080,应用漏洞攻击,高
2300977,2021-09-08 17:18:38,20.101.150.17,1117,196.187.12.203,8081,应用漏洞攻击,高
2300978,2021-09-08 17:18:38,20.101.150.17,1117,196.187.12.203,8081,Java反序列漏洞,高
2300979,2021-09-08 17:18:38,20.101.150.17,1117,196.187.12.203,8081,应用漏洞攻击,高
2300980,2021-09-08 17:18:39,20.101.150.17,1137,196.187.12.203,8081,应用漏洞攻击,高
2300981,2021-09-08 17:04:08,20.101.150.17,21635,196.187.12.211,6000,敏感文件探测,高
2300982,2021-09-08 17:04:08,20.101.150.17,21635,196.187.12.211,6000,敏感文件探测,高
2300983,2021-09-08 17:04:08,20.101.150.17,21635,196.187.12.211,6000,敏感文件探测,高
2300984,2021-09-08 17:04:08,20.101.150.17,21639,196.187.12.210,6000,敏感文件探测,高
2300985,2021-09-08 17:04:08,20.101.150.17,21639,196.187.12.210,6000,敏感文件探测,高
2300986,2021-09-08 17:04:08,20.101.150.17,21639,196.187.12.210,6000,敏感文件探测,高
2300987,2021-09-08 17:04:08,20.101.150.17,21646,196.187.12.212,111,敏感文件探测,高
2300988,2021-09-08 17:04:08,20.101.150.17,21646,196.187.12.212,111,敏感文件探测,高
2300989,2021-09-08 17:04:08,20.101.150.17,21646,196.187.12.212,111,敏感文件探测,高
2300990,2021-09-08 17:04:08,20.101.150.17,21636,196.187.12.210,111,敏感文件探测,高
2300991,2021-09-08 17:04:08,20.101.150.17,21636,196.187.12.210,111,敏感文件探测,高
2300992,2021-09-08 17:04:08,20.101.150.17,21636,196.187.12.210,111,敏感文件探测,高
2300993,2021-09-08 17:04:09,20.101.150.17,21653,196.187.12.211,80,敏感文件探测,高
2300994,2021-09-08 17:04:09,20.101.150.17,21653,196.187.12.211,80,敏感文件探测,高
2300995,2021-09-08 17:04:09,20.101.150.17,21653,196.187.12.211,80,敏感文件探测,高
2300996,2021-09-08 17:04:09,20.101.150.17,21657,196.187.12.213,6000,敏感文件探测,高
2300997,2021-09-08 17:04:09,20.101.150.17,21657,196.187.12.213,6000,敏感文件探测,高
2300998,2021-09-08 17:04:09,20.101.150.17,21657,196.187.12.213,6000,敏感文件探测,高
2300999,2021-09-08 17:04:09,20.101.150.17,21658,196.187.12.214,111,敏感文件探测,高
2301000,2021-09-08 17:04:09,20.101.150.17,21658,196.187.12.214,111,敏感文件探测,高
2301001,2021-09-08 17:04:09,20.101.150.17,21658,196.187.12.214,111,敏感文件探测,高
2301002,2021-09-08 16:54:09,116.85.186.89,15324,195.186.139.196,18080,应用漏洞攻击,高
2301003,2021-09-08 17:04:16,20.101.150.17,21703,196.187.12.218,111,敏感文件探测,高
2301004,2021-09-08 17:04:16,20.101.150.17,21703,196.187.12.218,111,敏感文件探测,高
2301005,2021-09-08 17:04:16,20.101.150.17,21703,196.187.12.218,111,敏感文件探测,高
2301006,2021-09-08 17:04:22,20.101.150.17,21736,196.187.12.219,2181,敏感文件探测,高
2301007,2021-09-08 17:04:22,20.101.150.17,21736,196.187.12.219,2181,敏感文件探测,高
2301008,2021-09-08 17:04:22,20.101.150.17,21736,196.187.12.219,2181,敏感文件探测,高
2301009,2021-09-08 17:04:22,20.101.150.17,21741,196.187.12.220,111,敏感文件探测,高
2301010,2021-09-08 17:04:22,20.101.150.17,21741,196.187.12.220,111,敏感文件探测,高
2301011,2021-09-08 17:04:22,20.101.150.17,21741,196.187.12.220,111,敏感文件探测,高
2301012,2021-09-08 17:04:22,20.101.150.17,21742,196.187.12.220,2181,敏感文件探测,高
2301013,2021-09-08 17:04:22,20.101.150.17,21742,196.187.12.220,2181,敏感文件探测,高
2301014,2021-09-08 17:04:22,20.101.150.17,21742,196.187.12.220,2181,敏感文件探测,高
2301015,2021-09-08 17:04:22,20.101.150.17,21744,196.187.12.220,6000,敏感文件探测,高
2301016,2021-09-08 17:04:22,20.101.150.17,21744,196.187.12.220,6000,敏感文件探测,高
2301017,2021-09-08 17:04:22,20.101.150.17,21744,196.187.12.220,6000,敏感文件探测,高
2301018,2021-09-08 17:04:58,20.101.150.17,22003,196.187.12.240,6000,敏感文件探测,高
2301019,2021-09-08 17:04:58,20.101.150.17,22003,196.187.12.240,6000,敏感文件探测,高
2301020,2021-09-08 17:04:58,20.101.150.17,22003,196.187.12.240,6000,敏感文件探测,高
2301021,2021-09-08 17:04:58,20.101.150.17,22004,196.187.12.241,111,敏感文件探测,高
2301022,2021-09-08 17:04:58,20.101.150.17,22004,196.187.12.241,111,敏感文件探测,高
2301023,2021-09-08 17:04:58,20.101.150.17,22004,196.187.12.241,111,敏感文件探测,高
2301024,2021-09-08 17:04:58,20.101.150.17,22008,196.187.12.241,6000,敏感文件探测,高
2301025,2021-09-08 17:04:58,20.101.150.17,22008,196.187.12.241,6000,敏感文件探测,高
2301026,2021-09-08 17:04:58,20.101.150.17,22008,196.187.12.241,6000,敏感文件探测,高
2301027,2021-09-08 17:04:58,20.101.150.17,22009,196.187.12.242,111,敏感文件探测,高
2301028,2021-09-08 17:04:58,20.101.150.17,22009,196.187.12.242,111,敏感文件探测,高
2301029,2021-09-08 17:04:58,20.101.150.17,22009,196.187.12.242,111,敏感文件探测,高
2301030,2021-09-08 17:04:58,20.101.150.17,22015,196.187.12.242,6000,敏感文件探测,高
2301031,2021-09-08 17:04:58,20.101.150.17,22015,196.187.12.242,6000,敏感文件探测,高
2301032,2021-09-08 17:04:58,20.101.150.17,22015,196.187.12.242,6000,敏感文件探测,高
2301033,2021-09-08 17:04:58,20.101.150.17,22018,196.187.12.243,111,敏感文件探测,高
2301034,2021-09-08 17:04:58,20.101.150.17,22018,196.187.12.243,111,敏感文件探测,高
2301035,2021-09-08 17:04:58,20.101.150.17,22018,196.187.12.243,111,敏感文件探测,高
2301036,2021-09-08 17:04:58,20.101.150.17,22017,196.187.12.242,80,敏感文件探测,高
2301037,2021-09-08 17:04:58,20.101.150.17,22017,196.187.12.242,80,敏感文件探测,高
2301038,2021-09-08 17:04:58,20.101.150.17,22017,196.187.12.242,80,敏感文件探测,高
2301039,2021-09-08 17:04:58,20.101.150.17,22016,196.187.12.242,80,敏感文件探测,高
2301040,2021-09-08 17:04:58,20.101.150.17,22016,196.187.12.242,80,敏感文件探测,高
2301041,2021-09-08 17:04:58,20.101.150.17,22016,196.187.12.242,80,敏感文件探测,高
2301042,2021-09-08 17:04:59,20.101.150.17,22028,196.187.12.244,6000,敏感文件探测,高
2301043,2021-09-08 17:04:59,20.101.150.17,22028,196.187.12.244,6000,敏感文件探测,高
2301044,2021-09-08 17:04:59,20.101.150.17,22028,196.187.12.244,6000,敏感文件探测,高
2301045,2021-09-08 17:04:59,20.101.150.17,22029,196.187.12.245,111,敏感文件探测,高
2301046,2021-09-08 17:04:59,20.101.150.17,22029,196.187.12.245,111,敏感文件探测,高
2301047,2021-09-08 17:04:59,20.101.150.17,22029,196.187.12.245,111,敏感文件探测,高
2301048,2021-09-08 17:04:59,20.101.150.17,22032,196.187.12.246,111,敏感文件探测,高
2301049,2021-09-08 17:04:59,20.101.150.17,22032,196.187.12.246,111,敏感文件探测,高
2301050,2021-09-08 17:04:59,20.101.150.17,22032,196.187.12.246,111,敏感文件探测,高
2301051,2021-09-08 17:05:06,20.101.150.17,22073,196.187.12.123,111,敏感文件探测,高
2301052,2021-09-08 17:05:06,20.101.150.17,22073,196.187.12.123,111,敏感文件探测,高
2301053,2021-09-08 17:05:06,20.101.150.17,22073,196.187.12.123,111,敏感文件探测,高
2301054,2021-09-08 17:05:06,20.101.150.17,22077,196.187.12.250,111,敏感文件探测,高
2301055,2021-09-08 17:05:06,20.101.150.17,22077,196.187.12.250,111,敏感文件探测,高
2301056,2021-09-08 17:05:06,20.101.150.17,22077,196.187.12.250,111,敏感文件探测,高
2301057,2021-09-08 17:05:12,20.101.150.17,22113,196.187.12.253,80,敏感文件探测,高
2301058,2021-09-08 17:05:12,20.101.150.17,22113,196.187.12.253,80,敏感文件探测,高
2301059,2021-09-08 17:05:12,20.101.150.17,22113,196.187.12.253,80,敏感文件探测,高
2301060,2021-09-08 17:05:12,20.101.150.17,22116,196.187.12.254,1521,敏感文件探测,高
2301061,2021-09-08 17:05:12,20.101.150.17,22116,196.187.12.254,1521,敏感文件探测,高
2301062,2021-09-08 17:05:12,20.101.150.17,22116,196.187.12.254,1521,敏感文件探测,高
2301063,2021-09-08 17:04:29,20.101.150.17,21795,196.187.12.223,80,敏感文件探测,高
2301064,2021-09-08 17:04:29,20.101.150.17,21795,196.187.12.223,80,敏感文件探测,高
2301065,2021-09-08 17:04:29,20.101.150.17,21795,196.187.12.223,80,敏感文件探测,高
2301066,2021-09-08 17:04:29,20.101.150.17,21796,196.187.12.223,80,敏感文件探测,高
2301067,2021-09-08 17:04:29,20.101.150.17,21796,196.187.12.223,80,敏感文件探测,高
2301068,2021-09-08 17:04:29,20.101.150.17,21796,196.187.12.223,80,敏感文件探测,高
2301069,2021-09-08 17:04:30,20.101.150.17,21810,196.187.12.226,6000,敏感文件探测,高
2301070,2021-09-08 17:04:30,20.101.150.17,21810,196.187.12.226,6000,敏感文件探测,高
2301071,2021-09-08 17:04:30,20.101.150.17,21810,196.187.12.226,6000,敏感文件探测,高
2301072,2021-09-08 17:04:36,20.101.150.17,21847,196.187.12.229,111,敏感文件探测,高
2301073,2021-09-08 17:04:36,20.101.150.17,21847,196.187.12.229,111,敏感文件探测,高
2301074,2021-09-08 17:04:36,20.101.150.17,21847,196.187.12.229,111,敏感文件探测,高
2301075,2021-09-08 17:04:37,20.101.150.17,21853,196.187.12.230,111,敏感文件探测,高
2301076,2021-09-08 17:04:37,20.101.150.17,21853,196.187.12.230,111,敏感文件探测,高
2301077,2021-09-08 17:04:37,20.101.150.17,21853,196.187.12.230,111,敏感文件探测,高
2301078,2021-09-08 17:04:37,20.101.150.17,21855,196.187.12.230,6000,敏感文件探测,高
2301079,2021-09-08 17:04:37,20.101.150.17,21855,196.187.12.230,6000,敏感文件探测,高
2301080,2021-09-08 17:04:37,20.101.150.17,21855,196.187.12.230,6000,敏感文件探测,高
2301081,2021-09-08 17:04:37,20.101.150.17,21860,196.187.12.231,6000,敏感文件探测,高
2301082,2021-09-08 17:04:37,20.101.150.17,21860,196.187.12.231,6000,敏感文件探测,高
2301083,2021-09-08 17:04:37,20.101.150.17,21860,196.187.12.231,6000,敏感文件探测,高
2301084,2021-09-08 17:04:44,20.101.150.17,21899,196.187.12.234,111,敏感文件探测,高
2301085,2021-09-08 17:04:44,20.101.150.17,21899,196.187.12.234,111,敏感文件探测,高
2301086,2021-09-08 17:04:44,20.101.150.17,21899,196.187.12.234,111,敏感文件探测,高
2301087,2021-09-08 17:04:44,20.101.150.17,21903,196.187.12.234,6000,敏感文件探测,高
2301088,2021-09-08 17:04:44,20.101.150.17,21903,196.187.12.234,6000,敏感文件探测,高
2301089,2021-09-08 17:04:44,20.101.150.17,21903,196.187.12.234,6000,敏感文件探测,高
2301090,2021-09-08 17:04:44,20.101.150.17,21904,196.187.12.235,111,敏感文件探测,高
2301091,2021-09-08 17:04:44,20.101.150.17,21904,196.187.12.235,111,敏感文件探测,高
2301092,2021-09-08 17:04:44,20.101.150.17,21904,196.187.12.235,111,敏感文件探测,高
2301093,2021-09-08 17:04:44,20.101.150.17,21914,196.187.12.236,6000,敏感文件探测,高
2301094,2021-09-08 17:04:44,20.101.150.17,21914,196.187.12.236,6000,敏感文件探测,高
2301095,2021-09-08 17:04:44,20.101.150.17,21914,196.187.12.236,6000,敏感文件探测,高
2301096,2021-09-08 17:04:51,20.101.150.17,21949,196.187.12.237,6000,敏感文件探测,高
2301097,2021-09-08 17:04:51,20.101.150.17,21949,196.187.12.237,6000,敏感文件探测,高
2301098,2021-09-08 17:04:51,20.101.150.17,21949,196.187.12.237,6000,敏感文件探测,高
2301099,2021-09-08 17:05:26,20.101.150.17,22188,196.187.12.3,6000,敏感文件探测,高
2301100,2021-09-08 17:05:26,20.101.150.17,22188,196.187.12.3,6000,敏感文件探测,高
2301101,2021-09-08 17:05:26,20.101.150.17,22188,196.187.12.3,6000,敏感文件探测,高
2301102,2021-09-08 17:05:33,20.101.150.17,22239,196.187.12.7,6000,敏感文件探测,高
2301103,2021-09-08 17:05:33,20.101.150.17,22239,196.187.12.7,6000,敏感文件探测,高
2301104,2021-09-08 17:05:33,20.101.150.17,22239,196.187.12.7,6000,敏感文件探测,高
2301105,2021-09-08 17:05:34,20.101.150.17,22244,196.187.12.8,6000,敏感文件探测,高
2301106,2021-09-08 17:05:34,20.101.150.17,22244,196.187.12.8,6000,敏感文件探测,高
2301107,2021-09-08 17:05:34,20.101.150.17,22244,196.187.12.8,6000,敏感文件探测,高
2301108,2021-09-08 17:05:41,20.101.150.17,22291,196.187.12.12,6000,敏感文件探测,高
2301109,2021-09-08 17:05:41,20.101.150.17,22291,196.187.12.12,6000,敏感文件探测,高
2301110,2021-09-08 17:05:41,20.101.150.17,22291,196.187.12.12,6000,敏感文件探测,高
2301111,2021-09-08 17:05:47,20.101.150.17,22327,196.187.12.125,111,敏感文件探测,高
2301112,2021-09-08 17:05:47,20.101.150.17,22327,196.187.12.125,111,敏感文件探测,高
2301113,2021-09-08 17:05:47,20.101.150.17,22327,196.187.12.125,111,敏感文件探测,高
2301114,2021-09-08 17:05:48,20.101.150.17,22343,196.187.12.17,6000,敏感文件探测,高
2301115,2021-09-08 17:05:48,20.101.150.17,22343,196.187.12.17,6000,敏感文件探测,高
2301116,2021-09-08 17:05:48,20.101.150.17,22343,196.187.12.17,6000,敏感文件探测,高
2301117,2021-09-08 17:10:55,20.101.150.17,23544,196.187.12.208,53,敏感文件探测,高
2301118,2021-09-08 17:10:55,20.101.150.17,23544,196.187.12.208,53,敏感文件探测,高
2301119,2021-09-08 17:10:55,20.101.150.17,23544,196.187.12.208,53,敏感文件探测,高
2301120,2021-09-08 17:10:25,20.101.150.17,23438,196.187.12.199,80,敏感文件探测,高
2301121,2021-09-08 17:10:25,20.101.150.17,23438,196.187.12.199,80,敏感文件探测,高
2301122,2021-09-08 17:10:25,20.101.150.17,23438,196.187.12.199,80,敏感文件探测,高
2301123,2021-09-08 17:10:25,20.101.150.17,23439,196.187.12.199,80,敏感文件探测,高
2301124,2021-09-08 17:10:25,20.101.150.17,23439,196.187.12.199,80,敏感文件探测,高
2301125,2021-09-08 17:10:25,20.101.150.17,23439,196.187.12.199,80,敏感文件探测,高
2301126,2021-09-08 17:10:26,20.101.150.17,23444,196.187.12.200,111,敏感文件探测,高
2301127,2021-09-08 17:10:26,20.101.150.17,23444,196.187.12.200,111,敏感文件探测,高
2301128,2021-09-08 17:10:26,20.101.150.17,23444,196.187.12.200,111,敏感文件探测,高
2301129,2021-09-08 17:10:29,20.101.150.17,23456,196.187.12.200,80,敏感文件探测,高
2301130,2021-09-08 17:10:29,20.101.150.17,23456,196.187.12.200,80,敏感文件探测,高
2301131,2021-09-08 17:10:29,20.101.150.17,23456,196.187.12.200,80,敏感文件探测,高
2301132,2021-09-08 17:10:32,20.101.150.17,23475,196.187.12.203,111,敏感文件探测,高
2301133,2021-09-08 17:10:32,20.101.150.17,23475,196.187.12.203,111,敏感文件探测,高
2301134,2021-09-08 17:10:32,20.101.150.17,23475,196.187.12.203,111,敏感文件探测,高
2301135,2021-09-08 17:10:34,20.101.150.17,23486,196.187.12.203,8080,敏感文件探测,高
2301136,2021-09-08 17:10:34,20.101.150.17,23486,196.187.12.203,8080,敏感文件探测,高
2301137,2021-09-08 17:10:34,20.101.150.17,23486,196.187.12.203,8080,敏感文件探测,高
2301138,2021-09-08 17:10:34,20.101.150.17,23489,196.187.12.203,8081,敏感文件探测,高
2301139,2021-09-08 17:10:34,20.101.150.17,23489,196.187.12.203,8081,敏感文件探测,高
2301140,2021-09-08 17:10:34,20.101.150.17,23489,196.187.12.203,8081,敏感文件探测,高
2301141,2021-09-08 17:10:34,20.101.150.17,23493,196.187.12.204,1433,敏感文件探测,高
2301142,2021-09-08 17:10:34,20.101.150.17,23493,196.187.12.204,1433,敏感文件探测,高
2301143,2021-09-08 17:10:34,20.101.150.17,23493,196.187.12.204,1433,敏感文件探测,高
2301144,2021-09-08 17:10:36,20.101.150.17,23506,196.187.12.204,8080,敏感文件探测,高
2301145,2021-09-08 17:10:36,20.101.150.17,23506,196.187.12.204,8080,敏感文件探测,高
2301146,2021-09-08 17:10:36,20.101.150.17,23506,196.187.12.204,8080,敏感文件探测,高
2301147,2021-09-08 17:10:36,20.101.150.17,23513,196.187.12.205,6000,敏感文件探测,高
2301148,2021-09-08 17:10:36,20.101.150.17,23513,196.187.12.205,6000,敏感文件探测,高
2301149,2021-09-08 17:10:36,20.101.150.17,23513,196.187.12.205,6000,敏感文件探测,高
2301150,2021-09-08 17:10:36,20.101.150.17,23514,196.187.12.206,111,敏感文件探测,高
2301151,2021-09-08 17:10:36,20.101.150.17,23514,196.187.12.206,111,敏感文件探测,高
2301152,2021-09-08 17:10:36,20.101.150.17,23514,196.187.12.206,111,敏感文件探测,高
2301153,2021-09-08 17:10:37,20.101.150.17,23525,196.187.12.206,80,敏感文件探测,高
2301154,2021-09-08 17:10:37,20.101.150.17,23525,196.187.12.206,80,敏感文件探测,高
2301155,2021-09-08 17:10:37,20.101.150.17,23525,196.187.12.206,80,敏感文件探测,高
2301156,2021-09-08 17:10:41,20.101.150.17,23554,196.187.12.208,80,敏感文件探测,高
2301157,2021-09-08 17:10:41,20.101.150.17,23554,196.187.12.208,80,敏感文件探测,高
2301158,2021-09-08 17:10:41,20.101.150.17,23554,196.187.12.208,80,敏感文件探测,高
2301159,2021-09-08 17:08:29,20.101.150.17,22840,196.187.12.136,111,敏感文件探测,高
2301160,2021-09-08 17:08:29,20.101.150.17,22840,196.187.12.136,111,敏感文件探测,高
2301161,2021-09-08 17:08:29,20.101.150.17,22840,196.187.12.136,111,敏感文件探测,高
2301162,2021-09-08 17:08:35,20.101.150.17,22860,196.187.12.137,111,敏感文件探测,高
2301163,2021-09-08 17:08:35,20.101.150.17,22860,196.187.12.137,111,敏感文件探测,高
2301164,2021-09-08 17:08:35,20.101.150.17,22860,196.187.12.137,111,敏感文件探测,高
2301165,2021-09-08 17:08:42,20.101.150.17,22887,196.187.12.141,111,敏感文件探测,高
2301166,2021-09-08 17:08:42,20.101.150.17,22887,196.187.12.141,111,敏感文件探测,高
2301167,2021-09-08 17:08:42,20.101.150.17,22887,196.187.12.141,111,敏感文件探测,高
2301168,2021-09-08 17:08:45,20.101.150.17,22906,196.187.12.142,111,敏感文件探测,高
2301169,2021-09-08 17:08:45,20.101.150.17,22906,196.187.12.142,111,敏感文件探测,高
2301170,2021-09-08 17:08:45,20.101.150.17,22906,196.187.12.142,111,敏感文件探测,高
2301171,2021-09-08 17:08:46,20.101.150.17,22913,196.187.12.142,6000,敏感文件探测,高
